brackets,title
"(An image of the kind of art that adapts to this condition, extracting no acknowledgment or autonomy of its own, is something I see in WR's footage of the plaster-caster of erections, whose object or product is a tinted plaster phallus, a sort of life mask, which I read as a further stand-in for a certain kind of film image and filmmaking and film viewing (and by no means only or especially a stand-in for the obviously pornographic).)",Themes Out of School
"(In speaking of the filmmaker Makavejev, in an earlier issue of Critical Inquiry, as an excavator and as a missing switchboard operator, with the former becoming more and more dominant in his work, I felt I was being somewhat autobiographical, anyway about my ambitions.)",Themes Out of School
"(To say that Hitchcock is up to it if he wants it is to say that Hitchcock is as intelligent as, say, Samuel Beckett and that he is as good at what he does as Beckett is at what he does.)",Themes Out of School
"(The name, posted at the front of the house, is Townsend, and a town is a thing smaller than a city but larger than a village, or a hamlet.)",Themes Out of School
(Hitchcock would not be the first artist of this century to feel he has to pit his knowledge of human nature against he thought of the man who is said to have invented its science.),Themes Out of School
(This wasn't necessary: the fact that she subsequently hides him from the porter sufficiently well in the washroom proves that.),Themes Out of School
"(I wouldn't put it past Hitchcock to be alluding to the fact that Grant shares a name with a president of the United States, one famous for drinking, and one in particular that only Teddy Roosevelt among the four presidents figured at Mount Rushmore would have known was a president.)",Themes Out of School
(We will come to a more general reason for taking the title this way.),Themes Out of School
"(It may just be worth remembering that the Hamlet figure in Saxo Grammaticus dismembered the body of the figure that became Polonius and disposed of the parts in a sewer; and just worth putting this together with Thornhill's early dictation to his secretary of a note to accompany a gift of gold-wrapped candy: ""This isfor your sweet tooth, and all your other sweet parts."")",Themes Out of School
"(I have suggested that the film North by Northwest, in the cropdusting sequence, invokes that ambivalence and calls for a solution toit.)",Themes Out of School
(This is roughly the sentiment of Bringing Up Baby.),Themes Out of School
"(The childlike capacity of Grant's temperament on film is stressed, I suppose discovered, in the comedies he made with Howard Hawks.)",Themes Out of School
"(One could say that the worldhood of the world never reveals itself to the little man; he is both too far inside the world for that, and too far outside.)",Themes Out of School
"(One already senses such a distinction giving way. And what it should give way toisaset of ideas I expressed in The World Viewed by saying: ""It is a poor idea of fantasy which takes it to be a world apart from reality, a world clearly showing its unreality. Fantasy is precisely what reality can be confused with"" [p. 8s].)",Themes Out of School
"(Of course the work may inspire a better or different artist to look more deeply into that procedure's possibili-ies. And of course we must not suppose ourselves to know yet whether, nor how, the procedures in question really are the ""same."")",Themes Out of School
(I do not wish to disguise that I take the accurate statement of a work's subject to be an obligation of criticism.),Themes Out of School
"(The validity and pressure of such a question is what I take to demand so solemn a topic as ""the ontology of film."")",Themes Out of School
"(Whose wishes, a character's, or the viewer's? We would, I think, like to say both. But the justification of this answer will require an understanding of the nature of a viewer's ""identification"" with screened characters.)",Themes Out of School
