brackets,title
"(a procedure the art critics I have learned most from must deplore, since they were as much at pains to distinguish the conditions of the various arts as the various arts themselves were)",Pursuits of Happiness
(can serve as),Pursuits of Happiness
(the frame of the depicted film is then less than the frame of the current projection),Pursuits of Happiness
(where the frames coincide),Pursuits of Happiness
"(The photograph of a photograph, their edges coinciding, is the same photograph, in a later generation, it is a duplicate. A painting of a painting is not the same painting; it is a good or bad copy. As you can learn something about painting by working alongside someone who can paint, so you can learn something about taking photographs by working alongside someone taking photographs that you care about. But while for a significant history of painting you could learn painting in part by copying paintings, at no time in the history of photography could you have learned photography in part by photographing photographs, if this is different from printing them.)",Pursuits of Happiness
"(for example, that a film is something made for projection and that not every way of showing it counts as projecting it)",Pursuits of Happiness
"(as if, for example, the phrase usion of reality"" is somehow clearer than the phrase ""real reality"")",Pursuits of Happiness
"(I don't know what to make of the fact that Kip is supposed to have written a bad Cole Porter song, beyond observing that mooching normally demands some talent and a certain bankable h.rm. But had a good Cole Porter song been attributed to him I l would have a harder time characterizing him in the terms I do.)",Pursuits of Happiness
"(This alignment is broadly hinted at a couple of times. After singing his song for them Kip says to Amanda, for Adam's benefit: ""You've got me so convinced I may go out and become a woman."" This remark also serves to prepare later speculations about sex reversals, which we will come to in a moment. Again, during Kip's narration of the home movie, as Adam is captured kneeling winningly between their two bulldogs, and as someone in the company exclaims something helpful like, ""Oh, look. Dogs,"" Kip slowly counts them: ""One, two, three."")",Pursuits of Happiness
(stage),Pursuits of Happiness
"(And in what genre is this moment not demanded of a romantic hero? In such a work as To H a v e a n d H a v e Not, where it is the man who has to become reborn into the world in order-till-to prove or provide innocence, Bacall says to Bogart, ""I'm hard to get, Steve. All you have to do is whistle."" And she is right, and Sympathetic. It is hard. In Hawks's earlier O n l y Angels H a v e W i n g s , Jean Afihur uses virtually the identical words to Can Grant; and she is right, too.)",Pursuits of Happiness
(as in Elizabethan theater),Pursuits of Happiness
(as in opera),Pursuits of Happiness
"(The background distinctions here are among male and female impressionists, reactive heterosexual men, and what you might call imitation or fake men. This last is a quality that people, doubtless mostly certain men, may see in Hepburn, people who do not recognize what she is and the dimension a certain boyishness gives to her way of being womanly. Much of this is duly noted in Doris's remark during her interview, in response to Amanda's offer of a cigarette, that she doesn't think women should smoke, that it isn't feminine, that Amanda should excuse her for saying so, and our having to go ahead and imagine H e b u r n m a n dreacting a to the source of the deprived observation, -and allowing herself to excuse it.)",Pursuits of Happiness
"(And again with Donald Ogden Stewart as writer, joined by Elliot Paul for A Woman's Face, perhaps because of the European setting.)",Pursuits of Happiness
(Joan Crawford),Pursuits of Happiness
(Conrad Veidt and Melvyn Douglas),Pursuits of Happiness
(granted a happy ending),Pursuits of Happiness
"(One of the tinniest of a small chain of tinny moments in A Woman's Face is the woman's declaring in court that her feeling for the other man was not love: ""I know that now,"" says Joan Crawford.)",Pursuits of Happiness
"(I daresay it is this sort of st, that critics have responded to in calling Cukor a woman's director.)",Pursuits of Happiness
"(It is not surprising to find it in Garson Kanin's Born Yesterday, filmed by Cukor in 1950; an advanced New Comedy. And I hear film noir declaring its allegiance to the fantasy when in the closing moment of Robert Siodmak's The Killers, a bad, hysterical Ava Gardner kneels over the unconscious body of Albert  h e r , screaming, as if to call the words back from the grave, ""Say Kitty is innocent. Say Kitty is innocent."")",Pursuits of Happiness
(the senex),Pursuits of Happiness
(Sammy White),Pursuits of Happiness
(always likely to be an issue for what becomes of Katharine Hepburn on film),Pursuits of Happiness
(the affecting Aldo Ray),Pursuits of Happiness
(which is in turn an allegory of commodity-making? or of the power of the invisible male world to turn people into commmodities? or of the power of the social as such?),Pursuits of Happiness
"(Gaslight can be seen as Cukor's response at Once to Victor Fleming's Dr. Jekyll and M r . Hyde (1941) and to Hitchc k ' sShadow of a Doubt (1943), sharing lngrid Bergman with the former, Joseph Cotten with the latter.)",Pursuits of Happiness
(whose presence of course one hardly fail to remember if one remembered anything of the film),Pursuits of Happiness
(which I had not remembered),Pursuits of Happiness
"(I recall here Nevill Coghill's suggestion in distinguishing Shakespearean and lonsonian comedy, which I cite in the reading of His Girl Friday, that the shakespearean is an opposite or shadow of tragedy whereas the Jonmnian is not.)",Pursuits of Happiness
(or the human),Pursuits of Happiness
(and morally),Pursuits of Happiness
(persons in these positions might credibly be equated on the ground that both have gone crazy.),Pursuits of Happiness
[somewhat closer to a genuine line of defense],Pursuits of Happiness
"(and, though I am for some reason more hesitant about this, the masculine aspect of the feminine)",Pursuits of Happiness
"(that is, Mr. Attinger)",Pursuits of Happiness
(as they are realized for this film),Pursuits of Happiness
"(The intuition I express of the camera as revealing the reverse sexual nature of its human subjects goes with two other intuitions I have expressed about the camera. First, in connection with The Philadelphia Story, I spoke of the camera as revealing an otherwise invisible self, and I related this to its suggestion of the Blakean Specter and Emanation. Second, in the Foreword to the enlarged edition of The World Viewed, 1 speak of the inherent reflexiveness or self-referentiality of objects filmed and projected on a screen, of the luminosity lendable to projected objects by their ""participation"" [a word meant to pick up Platonic aspirations] in the photographic presenting of themselves, a presence that refers to their absence. 1 wish to understand as an analogue to this ontological speculation about material objects the speculation about human beings, things with consciousness, that their presence refers to their absent, or invisible, or complementary, sexuality. The of objects harks back, in my mind, to the earlier claim in The World Viewed that objects on a screen appear as held in the frame of nature, implying the world as a whole. The sexual reflexiveness of human beings would accordingly suggest the individual as expressing humanity as such, what in The Claim of Reason 1 call the internal relation of each human being with all others.)",Pursuits of Happiness
